sep=;
Run time (s);Round;Exception;deadline;Agreement;Discounted;#agreeing;min.util.;max.util.;Dist. to Pareto;Dist. to Nash;Social Welfare;Agent 1;Agent 2;Utility 1;Utility 2;Disc. Util. 1;Disc. Util. 2;Perceived. Util. 1;Perceived. Util. 2;User Bother 1;User Bother 2;User Util. 1;User Util. 2;Profile 1;Profile 2
1.271;45;;60rounds;Yes;No;2;0.64583;0.98352;0.02068;0.14963;1.62936;Agent21@172;TheNegotiatorReloaded@173;0.6458333333333333;0.9835232614447449;0.6458333333333333;0.9835232614447449;0.6458333333333333;0.0;0.0;0.0;0.6458333333333333;0.9835232614447449;party1_utility.xml;party2_utility.xml
2.366;61;;60rounds;Yes;No;2;0.61417;0.85959;0.14719;0.18423;1.47375;BRAMAgent@174;TheNegotiatorReloaded@175;0.6141666666666666;0.8595877376398615;0.6141666666666666;0.8595877376398615;0.0;0.0;0.0;0.0;0.6141666666666666;0.8595877376398615;party1_utility.xml;party2_utility.xml
0.003;2;;60rounds;Yes;No;2;0.29693;1.00000;0.00000;0.66723;1.29693;BoulwareNegotiationParty@176;AgentM@177;1.0;0.2969260373579895;1.0;0.2969260373579895;1.0;0.0;0.0;0.0;1.0;0.2969260373579895;party1_utility.xml;party2_utility.xml
0.004;2;;60rounds;Yes;No;2;0.29693;1.00000;0.00000;0.66723;1.29693;ConcederNegotiationParty@178;AgentM@179;1.0;0.2969260373579895;1.0;0.2969260373579895;1.0;0.0;0.0;0.0;1.0;0.2969260373579895;party1_utility.xml;party2_utility.xml
0.002;2;;60rounds;Yes;No;2;0.29693;1.00000;0.00000;0.66723;1.29693;Gahboninho@180;AgentM@181;1.0;0.2969260373579895;1.0;0.2969260373579895;0.0;0.0;0.0;0.0;1.0;0.2969260373579895;party1_utility.xml;party2_utility.xml
0.004;2;;60rounds;Yes;No;2;0.29693;1.00000;0.00000;0.66723;1.29693;NiceTitForTat@182;AgentM@183;1.0;0.2969260373579895;1.0;0.2969260373579895;0.0;0.0;0.0;0.0;1.0;0.2969260373579895;party1_utility.xml;party2_utility.xml
0.005;2;;60rounds;Yes;No;2;0.29693;1.00000;0.00000;0.66723;1.29693;Agent_K@184;AgentM@185;1.0;0.2969260373579895;1.0;0.2969260373579895;0.0;0.0;0.0;0.0;1.0;0.2969260373579895;party1_utility.xml;party2_utility.xml
0.006;2;;60rounds;Yes;No;2;0.29693;1.00000;0.00000;0.66723;1.29693;JonnyBlack@186;AgentM@187;1.0;0.2969260373579895;1.0;0.2969260373579895;1.0;0.0;0.0;0.0;1.0;0.2969260373579895;party1_utility.xml;party2_utility.xml
0.005;2;;60rounds;Yes;No;2;0.29693;1.00000;0.00000;0.66723;1.29693;IAMhaggler2011@188;AgentM@189;1.0;0.2969260373579895;1.0;0.2969260373579895;0.0;0.0;0.0;0.0;1.0;0.2969260373579895;party1_utility.xml;party2_utility.xml
0.004;2;;60rounds;Yes;No;2;0.29693;1.00000;0.00000;0.66723;1.29693;TheNegotiatorReloaded@190;AgentM@191;1.0;0.2969260373579895;1.0;0.2969260373579895;0.0;0.0;0.0;0.0;1.0;0.2969260373579895;party1_utility.xml;party2_utility.xml
0.005;2;;60rounds;Yes;No;2;0.47817;0.96250;0.02068;0.48411;1.44067;AgentM@192;AgentM@193;0.9625;0.4781701614657966;0.9625;0.4781701614657966;0.0;0.0;0.0;0.0;0.9625;0.4781701614657966;party1_utility.xml;party2_utility.xml
0.006;2;;60rounds;Yes;No;2;0.47817;0.96250;0.02068;0.48411;1.44067;Agent21@194;AgentM@195;0.9625;0.4781701614657966;0.9625;0.4781701614657966;0.9625;0.0;0.0;0.0;0.9625;0.4781701614657966;party1_utility.xml;party2_utility.xml
0.007;2;;60rounds;Yes;No;2;0.29693;1.00000;0.00000;0.66723;1.29693;BRAMAgent@196;AgentM@197;1.0;0.2969260373579895;1.0;0.2969260373579895;0.0;0.0;0.0;0.0;1.0;0.2969260373579895;party1_utility.xml;party2_utility.xml
1.061;49;;60rounds;Yes;No;2;0.71383;0.87833;0.02445;0.23414;1.59216;BoulwareNegotiationParty@198;Agent21@199;0.8783333333333334;0.713830578337298;0.8783333333333334;0.713830578337298;0.8783333333333334;0.713830578337298;0.0;0.0;0.8783333333333334;0.713830578337298;party1_utility.xml;party2_utility.xml
0.206;8;;60rounds;Yes;No;2;0.70917;0.95971;0.02068;0.08198;1.66888;ConcederNegotiationParty@200;Agent21@201;0.7091666666666667;0.9597117522430285;0.7091666666666667;0.9597117522430285;0.7091666666666667;0.9597117522430285;0.0;0.0;0.7091666666666667;0.9597117522430285;party1_utility.xml;party2_utility.xml
1.226;59;;60rounds;Yes;No;2;0.29693;1.00000;0.00000;0.66723;1.29693;Gahboninho@202;Agent21@203;1.0;0.2969260373579895;1.0;0.2969260373579895;0.0;0.2969260373579895;0.0;0.0;1.0;0.2969260373579895;party1_utility.xml;party2_utility.xml
2.168;56;;60rounds;Yes;No;2;0.64973;0.92917;0.02068;0.31390;1.57890;NiceTitForTat@204;Agent21@205;0.9291666666666667;0.6497308213786102;0.9291666666666667;0.6497308213786102;0.0;0.6497308213786102;0.0;0.0;0.9291666666666667;0.6497308213786102;party1_utility.xml;party2_utility.xml
1.209;52;;60rounds;Yes;No;2;0.68493;0.88167;0.00000;0.26211;1.56660;Agent_K@206;Agent21@207;0.8816666666666667;0.6849303286683233;0.8816666666666667;0.6849303286683233;0.0;0.6849303286683233;0.0;0.0;0.8816666666666667;0.6849303286683233;party1_utility.xml;party2_utility.xml
;55;Session genius.core.session.Session@68903ca1 failed: Failed to execute protocol: Execution failed of Agent21@209:java.lang.ClassCastException: genius.core.actions.Accept cannot be cast to genius.core.actions.Offer: genius.core.actions.Accept cannot be cast to genius.core.actions.Offer:[agents.anac.y2015.JonnyBlack.JonnyBlack, /Users/kenielpeart/IdeaProjects/Group21/out/production/Group21/group21/Agent21.class];60rounds;No;;0;;;;;;JonnyBlack;Agent21;0.0;0.0;0.0;0.0;;;;;;;party1_utility;party2_utility
1.058;29;;60rounds;Yes;No;2;0.78500;0.92857;0.00000;0.00000;1.71357;IAMhaggler2011@210;Agent21@211;0.7849999999999999;0.9285654723948509;0.7849999999999999;0.9285654723948509;0.0;0.9285654723948509;0.0;0.0;0.7849999999999999;0.9285654723948509;party1_utility.xml;party2_utility.xml
1.752;59;;60rounds;Yes;No;2;0.19881;0.95250;0.10901;0.74873;1.15131;TheNegotiatorReloaded@212;Agent21@213;0.9525;0.1988099589846959;0.9525;0.1988099589846959;0.0;0.1988099589846959;0.0;0.0;0.9525;0.1988099589846959;party1_utility.xml;party2_utility.xml
0.039;3;;60rounds;Yes;No;2;0.70917;0.95971;0.02068;0.08198;1.66888;AgentM@214;Agent21@215;0.7091666666666667;0.9597117522430285;0.7091666666666667;0.9597117522430285;0.0;0.9597117522430285;0.0;0.0;0.7091666666666667;0.9597117522430285;party1_utility.xml;party2_utility.xml
1.845;42;;60rounds;Yes;No;2;0.68493;0.88167;0.00000;0.26211;1.56660;Agent21@216;Agent21@217;0.8816666666666667;0.6849303286683233;0.8816666666666667;0.6849303286683233;0.8816666666666667;0.6849303286683233;0.0;0.0;0.8816666666666667;0.6849303286683233;party1_utility.xml;party2_utility.xml
3.034;46;;60rounds;Yes;No;2;0.64973;0.92917;0.02068;0.31390;1.57890;BRAMAgent@218;Agent21@219;0.9291666666666667;0.6497308213786102;0.9291666666666667;0.6497308213786102;0.0;0.6497308213786102;0.0;0.0;0.9291666666666667;0.6497308213786102;party1_utility.xml;party2_utility.xml
2.043;52;;60rounds;Yes;No;2;0.64583;0.98352;0.02068;0.14963;1.62936;BoulwareNegotiationParty@220;BRAMAgent@221;0.6458333333333333;0.9835232614447449;0.6458333333333333;0.9835232614447449;0.6458333333333333;0.0;0.0;0.0;0.6458333333333333;0.9835232614447449;party1_utility.xml;party2_utility.xml
0.004;10;;60rounds;Yes;No;2;0.65833;1.00000;0.00000;0.14542;1.65833;ConcederNegotiationParty@222;BRAMAgent@223;0.6583333333333333;1.0;0.6583333333333333;1.0;0.6583333333333333;0.0;0.0;0.0;0.6583333333333333;1.0;party1_utility.xml;party2_utility.xml
2.045;61;;60rounds;No;No;1;0.00000;0.00000;1.03604;1.21592;0.00000;Gahboninho@224;BRAMAgent@225;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;party1_utility.xml;party2_utility.xml
2.816;61;;60rounds;Yes;No;2;0.64583;0.98352;0.02068;0.14963;1.62936;NiceTitForTat@226;BRAMAgent@227;0.6458333333333333;0.9835232614447449;0.6458333333333333;0.9835232614447449;0.0;0.0;0.0;0.0;0.6458333333333333;0.9835232614447449;party1_utility.xml;party2_utility.xml
2.069;53;;60rounds;Yes;No;2;0.78500;0.92857;0.00000;0.00000;1.71357;Agent_K@228;BRAMAgent@229;0.7849999999999999;0.9285654723948509;0.7849999999999999;0.9285654723948509;0.0;0.0;0.0;0.0;0.7849999999999999;0.9285654723948509;party1_utility.xml;party2_utility.xml
2.056;61;;60rounds;No;No;1;0.00000;0.00000;1.03604;1.21592;0.00000;JonnyBlack@230;BRAMAgent@231;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;party1_utility.xml;party2_utility.xml
3.162;54;;60rounds;Yes;No;2;0.78500;0.90411;0.00000;0.02445;1.68911;IAMhaggler2011@232;BRAMAgent@233;0.7850000000000001;0.9041140069845697;0.7850000000000001;0.9041140069845697;0.0;0.0;0.0;0.0;0.7850000000000001;0.9041140069845697;party1_utility.xml;party2_utility.xml
2.398;61;;60rounds;No;No;1;0.00000;0.00000;1.03604;1.21592;0.00000;TheNegotiatorReloaded@234;BRAMAgent@235;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;party1_utility.xml;party2_utility.xml
0.004;3;;60rounds;Yes;No;2;0.65833;1.00000;0.00000;0.14542;1.65833;AgentM@236;BRAMAgent@237;0.6583333333333333;1.0;0.6583333333333333;1.0;0.0;0.0;0.0;0.0;0.6583333333333333;1.0;party1_utility.xml;party2_utility.xml
2.658;27;;60rounds;Yes;No;2;0.70917;0.95971;0.02068;0.08198;1.66888;Agent21@238;BRAMAgent@239;0.7091666666666667;0.9597117522430285;0.7091666666666667;0.9597117522430285;0.7091666666666667;0.0;0.0;0.0;0.7091666666666667;0.9597117522430285;party1_utility.xml;party2_utility.xml
4.073;61;;60rounds;Yes;No;2;0.64583;0.98352;0.02068;0.14963;1.62936;BRAMAgent@240;BRAMAgent@241;0.6458333333333333;0.9835232614447449;0.6458333333333333;0.9835232614447449;0.0;0.0;0.0;0.0;0.6458333333333333;0.9835232614447449;party1_utility.xml;party2_utility.xml
